,label,predicted_label,content
194,0,0,ικονομική ειά ο άη . να ανελνι αλ μνο 299 . ε έκη για ην εά ίκ α 290 . gntmgr
195,0,0,"@USER  αλήθεια δε κβεαι , είαι μανάι λεμε ."
196,0,0,@USER ιοα ! λο δικο η ηαν ! εει να ειδε αεακια ! λιζομε ε ανιοη ολν ο μελλον ! erwtasmeta
197,1,1,@USER καιία αηά μια . αά α άλλα μαλακε είναι λοι ε κάοια ιγμή η έη
198,0,0,@USER εεαι_οα α εμαοζάια θα κολλήομε κ Σαακα ;
199,0,0,Σ ΨΥ ΧΧΧ kalytera
200,0,0,"ο κονε ήμεα ο gntmgr είναι: ""ο δε κο ναν λοολι"""
201,0,0,@USER Σε ααδέομαι γιαί να οήιο άλλο κμμαο είαι δίκαιο .
202,1,0,"ΣΤ ΣΤ ΥΤΡ ΣΥ ΩΡ ,  Σ ΨΧΣ GynaikaXwrisOnoma"
203,0,0,"@USER αλά έβαζε κά γναίκε με α μιά η νια !.... μάε  ην καάνηε ο ""αλήη"" αν ήαν ο αινίδι; .... δ εμεί εναιμααν για άη ο, ο μάλλον εκείνη !"
204,0,0, δε γοαομε οι γναικε να αλνει ο καθε αεο ει αν μα ο ιδιο ιει και ο ανε ! κο να ...shoppingstar
205,1,0,@USER αλο μονι και ο λογο η
206,0,0,Το αληθινο ανθο ο έλνει ο ε . Το αληθινο άνε η μοία»
207,0,1,"@USER αιδγειά, ο μίξε α βάλαε α ""μαλά"" α;  Τία α κονμηε α ι ονοδαμέ και ολεμά ην ακοδεξιάαααααα αλλά εμεί είμαε ίδιοι με α αγολα . ε μέο ο μαο αιδιά . ονοαη syriza_xeftiles εεαι_ΥΤΣ αίοι"
208,1,0,@USER λα μή γαλοολα
209,0,0,"Το Χνί μάλλον είαι ε @USER , εγ να ξέει δεν ιοθε εξοαλικα οννομενα"
210,0,0,"@USER ην μλέκει με έοια άγμαα ε μομι, μικ είαι ακμα άε ην μανολα ξέει καλεα"
211,0,1,ην ξεαεε ο ιλο ελο να γαεε ! κανενα ολεικο δεν κακοοιηθηκε ! ομαα α ! gntmgr
212,1,0,Τι λέει ο οδη; έλει κεμάλα . Σον διάολο ε και λο ο ο ι νθελληνα ο θα αοαίει ι θα γίνει ην ο μα . οία ε ι άλια μα έαε ο ίδιο θέλεε και ην ο; Το Τοκολαγνοι; ο είααν βε εμαλια; λλά λέγαε . α α άομε με ι έε
213,0,1,"να ένα ξεοβάλον οι ""μελλονικοί"" αγανακιμένοι, ην άιοι και οδομένοι ανοάγοι .. _θελαε _ξειλε _ααενε κβενηη_ικο κβενηη_ηοακη"
214,0,0," είναι κ α ιαννια ο α α λικνα ο ολιιμο είναι ο ιο λίκνο,δηλαδή ιο λίκνο δε γίνεαι,ά  θέλ ένα ιο λίκνο α α ιαννια ο λένε ι λάμαι δεν άει"
215,1,0,NAME ?
216,0,1,ν  μεαξ μαλακια η η Τομααο . Τα θα μλεξει ο αινι . GynaikaXwrisOnoma
217,0,1," εμενη ογάιη θέλ να είναι με γιδια και μοική κοη η δη να λέει ""μήκαν μέ μήκαν α γίδια ο μανί"" gntmgr gntm"
218,0,1,"@USER 17νοεβη ,ηνε η οια , αναο-οονια , εξαια , μανοι , μοονινε , οβικνε .... Φαιε ! ονο ε ειαι καοκοΥ οβεδο μαγλαμα ...να καλει ην ""μηα"" ο ε εεε ην ολιικη θελει , αλλα  γινεαι  αιεα γεναει δολοονο"
219,1,0,ο ιλιμο ολοοε έ . ε γκινηαε . Το α αιδια ο ολοι
220,0,0, άια : gntmgr
221,0,0,"@USER δεν βίκομαι καν ε αή ην λοα .  γναίκα ο γκίνει ο αγι η με άλλο βίκεαι νέεια ε αή ην λοα . ειδή έβαλε ην ελάνια  αάδειγμα κ αή γκίνει ον Ταμ με άλλο άνδε νέεια, αλλά δεν ον ίζει γιαί δεν ξέει ο θα βει αλλο καλεα ."
222,0,1,ΧΣ ΧΩΡΣ ΣΥΣ;Τ  ΦΡ Υ  ;FUCK OFF gntmgr
223,0,0,αλα ννα-αια κανε ονεια . Σιγα μη μεινει με ον Ταο οαν βγει GNTMgr
224,0,0,"ίαι οβαο με;....ίαι αηγ η Σ και ήγε , μέ, ε γκένη ο Τία ;...   ειναι αληθινή;... ΣΤ  Τ  ΣΣ ,  ΣΥ  ΥΤΣ ;"
225,1,1,"@USER ε ηλίθιε άλληλε ειέεια ική,άνε ε δε αίει για  η μαλάκ ο εαίζεαι . εθιξία και μνο, έεε να ααιηθεί .ΤΣ . ο οκαο για ο οοίο κεαι να ξαναβγεί, έλεγε για αβέ η βάδιά η .ο μαλάκα είαι κ δε βλέει έα α ο μιθ ο"
226,0,1,"@USER α είαι γεή, να αολαμβάνει ο αξίδι και ν ξεενά ι οιε δκολίε ο"
227,0,0,"Τι νομεο αοι οάει η λνα, 48; gntmgr"
228,0,0,"ην α λέ εγ . αλα αά ι γίνεαι αν δε δέοναι η βοήθεια μα εειδή δεν είμαε μοολμάνοι; Σα αιδιά κ ι γναίκε άνε, οέει αιδεία κ εκαίδεη, ο άνε ομ ο είναι ανειδίκεοι ί εαή με ην αγμαικηα ο είναι βίαιοι κ κακοοιοί;"
229,0,0,@USER αν γίνεαι μα αλλά είαι κ εοιμλογο
230,0,0,ι βο .  βο είναι ο μονοάι ο ην κοεινή λεά .  βο οδηγεί ο θμ .  θμ οδηγεί ο μίο . Το μίο οδηγεί α δεινά Το να οβμαε ο γε ο μεανάε να ειθμομε να ο οκαλομε βο μνο κααοή μοεί να έει .
231,0,0,Την οηγομενη βδομάδα ο # ήαν γεμάο νε α είναι γεμάο με K-pop βινεακια .. gntmgr
232,0,0,κομμονίια γιαέα νθηκε; shoppingstar
233,0,0,@USER οεί να γίνεαι και είηδε ....ε pc είαι;
234,0,0, ααγγή λήε αδά για ο ξενοδοείο η κονο .... gntmgr
235,1,1,ναλομε α μαλάκε ην αοηη αέλα για να μείνει ελικά ον 
236,0,0,@USER  γιο ο ανέμο είαι δεν ολάβαμε να κάνομε ιοα
237,1,1,@USER νε γαμηο αλιοοαα .αι
238,0,0,"εγάλα ολιά, μαμονε, μάμιε ... ιηα ην ελληνική ιβί giatinparea"
239,0,0,@USER  είαι ΤΡΣ μ η Ω ο ιιο .. (μιε μο λίγο ι είε η οηγομενη  οίλ )
240,0,0,οιο είναι ιο οοκαλί; GNTMgr
241,1,0, ον αγεγαηο ξείλα !
242,0,0,Φεγει και η Ρία . α ελειει ελικά ο έγο; GynaikaXwrisOnoma
243,1,0, άλλο μο έειλε ι αν θέλ να β γκμενο να αδναί και να μην α ήζ α αίδια . αι μέι ε ε ίλε ο θα γκινιάζ εγ; νιθοι ε άνιθοι
244,0,0,ολ α βαιέμαι αά . ε θα ξεκινήον να μαλνον; GNTMgr
245,0,0,ν α ιάνα οαθεί να ναγνιει 18ονα και άνει κιλα κάι κάνει λάθο ημίνα και α ιει και για α δο λα ε λο ο κλάδο gntmgr
246,1,1,"@USER γ καάλαβα,ι νομίζει ι θα ον ανέον με ο ζι ον ζάβλακα με κάοια αλλοδαή .ε ο ι δεν κινδνεει ο μαλάκα .ε ακον ε αγνη δεν θα ήγαινε μαζί ο ."
247,1,1,@USER εν έ νο για ο μαλάκε . οιμάζ ο black friday .
248,0,0,λέξανδο είδη Σ giatinparea
249,0,0,"@USER ειναι ! εια γελάει ο, ο ξαναβαζ και ο ξαναβλε καα καιο . ε α δεν ξε αν εει να νεί να οείν, ειαι ζακ ο ζοκε ααα"
250,0,0,"@USER ιναι ολ οοδεικ ο να είαι ανίκο να διαειιει μια κίη ν ειεεια (άι, ανδα) και να κβει νεκο εεια αο ην αγδι εν αν αο α νεκο να κάνει οεκλογικα οακια βεβηλνονα η μνημη ο siriza_kseftiles EUelections2019 εεκλογε2019"
251,0,1," μία είναι εκ κονε, η άλλη 12 ογαίει άλια και ελικά εγει η λγα . άλια gntmgr"
252,0,0,ά ο γίνοναι ην λλάδα δεν είναι ίοα άλλο α ην ειείηη ΣΣ ο λληνιμο η θδοξη Χιιανική ηκεία μα εειδή είμαε ο κένο η  ην μια οι Φάγκοι(1204) α ην άλλη οι Τοκοι(1453) οέ δεν αμάηαν αά
253,0,0,@USER θε είαι ... κι α μν με ον αγαιη
254,0,0," ο μήκε και βγήκε η Σοζάνα ο γήγοα, ο έεε άθει και ε έη gntmgr"
255,0,1,"κοοιδεεε ον βελοολο . οε ομ ο εβγαλε ι ειολε ο ηο ηαν κομμαικο ελεο η _ξειλε ! ει αε η αα α, να καεε και να μαθεε να ανεε ο αμιβηηεε ."
256,0,0,Hepistrofi Aιεμενο ε ικαα και καια (gynaikaxwrisonoma)
257,1,1,"@USER μα δεν εία ι ο 'οη' είναι οκ να λέγεαι, ειδικά αή η λέξη ο έει ηιμοοιηθεί καά κον  οβολή για κάοιον ο είναι ομολιλο, ο 'οη' είναι ομοοβικ και α 'οάνα', 'ολα' μιογνιικα, ο μαλάκα δεν έει καμία έη"
258,0,0,έλει να ον κάει ον μικ η δικηγο erwtasmeta
259,0,0,Ω ! ανα κάι για ο voice κι έεα άν η ία η ίκ Χαζηβαιλείο TheVoiceGR
260,0,0,"λη ο η ζή ενα ο ον έη είναι, εένα και ολλν άλλν κοιιν δ . gntmgr"
261,0,0,α λοι οι μαοι να είναι ΤΣ νομεα ... ε ααγγελία να ο είαν κάνει ! survivorgr
262,0,1,"@USER αη ειναι μια ικη, κανονικη γναικα η διλανη οα"
263,0,0,«Σαιιι κι κι α γίδια» Τ Ω gntmgr
264,0,1, ο εειδιο είναι λο άλια αε .... μεο .. gntmgr
265,0,0,MasterChefGR_Xeftiles 'α ο κααγκιοζιλίκι ην είλαε ελικο .... Χ κ .κ . κιέ ! @USER
266,0,0,"Σε οο ανε λε οι καν αη η δολεια (νν γδν κοιια)ολοι μο εον ει ""αε με κι εμενα βοηθο ο"".gntmgr"
267,0,0,@USER κμα εδ είαι; εν ξεν ..
268,0,0,Σε οιο οάνιο και ξο λεγεαι μζα ; gntmgr
269,0,0,"@USER  δεν ξέ ι λε ε, ο η ο μαγαζί άν έλεγε ι ο άνα γεννά, η γναίκα ίκει ."
270,0,1,@USER  α καίγεαι με διάοα θέμαα και η άολα καεί δναά ... μακάν η ιο καλονμένη λοι είμεναν ο ολη ην γναίκα να ο ξεβλαέει
271,1,0,ε α άλαε οανε XANOLY
272,0,0,"ο λεει ο γαο ειαι καλεα; οι ο λε,καλα ε 10 λεα θα θ να με ενιει ααναει"
273,0,0,gntmgr Σα μοα α κοιια
274,1,1, άι κον ! ε ομ ιζ μαλακια ! GNTMgr
275,0,1,"@USER οια Lina Greek και αηδίε ε, είαι η ααλίνα κικοβα η α κε ε και ε άνομε, αλλι κεία-μήνη-ααγαή, διάλεξε"
276,1,0,μεική αημίνα gntmgr
277,0,0, Σκολο εει αει ε ημειο ακομα και οαν καζει ην Σοζανα να με νειαζει ! GNTMgr
278,0,0,αδηανε α κοιά ! shoppingstar
279,0,0,κάι ε αγαάμεεεεεε ! ίαι ε λάθο ομάδα γμ survivorgr
280,1,1,ία δεν θα βί αλλά μή δαλακα ΣΣ είαι και αθλήια γαμ ο αθληικ ο ιδεδε αολα .... survivorGR
281,0,1,"@USER ιλά ε ο ίκ αο για γελοιηε ; ε καν ο θάο να μιλα ι να κβεαι δεν έει ... ένα άβολο ηλιθιο ααγαλάκι ο ληνεε να καλει ον κάθε αλήη και αειο , μέλο ο βμικο ήμαο είαι ηλίθιε"
282,0,0,ιαι δεν βλε α οι μο ο αανγκ kalytera ;οια αοαη δναμη α εξαανιζει;
283,0,0,ακ βάιμο και βα ί λγο shoppingstar
284,1,1,@USER άνε γαμήο ξεα .
285,0,0,ξι εκαομμια νια μεά μοεί να ο δομε και ο Greece .... paobc paofc mexritelous Σιζα_ειλε _ξειλε αοκ_ειλε MasterChefGR Survivor
286,0,0,"αλέ, ι μαλλί είναι α;! TheVoiceGR"
287,0,0,"άβο η λένε οι Τοκοι, για ο εοάζ με ο οοίο ο εκθειάζει, κααγγέλλονα ην λλάδα ..."
288,0,0,"@USER ίαι ελικά α α ο λε mate ,bro και καλ αιδί και α μην αήνει και καμιά γκμενα για εμά"
289,0,1,"@USER αν ο κάνει έι κάθε οά ο βάεαι, ε 5 νια θα έει ειεε ίδε και αο ην αλακμένη καανίνα ο έδειξε ίν ! shoppingstar"
290,0,0, οκά ν αίν . έλεια ε οη μο είναι α ληγμένα ο Σιζα; εεαι_ΥΤΣ εεαι_ΡΥΤΣ
291,0,0, μαη είε να μην κάον καθλο ονα α οα και η άια έκαε κανονικηα !  εβαμ άνα GNTMgr
292,0,0,skaipolxeftiles αίλη γε αγι μο άμα δεν μοεί δεν είαι εκεί με ο ζι . ...
293,0,0,survivorgr survivor2019 ανει κεδιει ειαι αολαη !
294,0,0,ι κοκλα μο αο μένα ειναι οι ! ο θε και Shakira XFactorGR
295,0,1,"γκε γναίκε έει να νε η μάα ον καν ο κάθε ηλίθιο, άνθοι με ανανεικά οβλήμαα ο ίδιο, άομα με βλημα α μάια είη, αιδιά νε μέα ε ννεα κανο αλλά είναι αιμ η ααγεη ο κανίμαο . ενικά άε με α ά α;"
296,0,0,ιαί οι γναίκε είναι ιο αομενε αν είναι single; -
297,1,1,κοα ον  ο έδινε α εημα ο ινέζο ο εένδαν η α μα . έαε μάλλον ο μαλάκα ε ο ήγαινε κ διαδήλνε καά η ληη ο λιμανιο ην Cosco κ έβγαινε με δάκα α μάια
298,0,0,Τικι ικι ελεινεε ομ να βγαλομε νικηή η γιαι κοάαε αααααα ολ ! XFactorGR
299,0,0,"αλίμονο ην λλάδα αν ξαναβγον, α, ο διαίαν  ,ι και να κάνον δε θα ιμηθον οε α ην δικαιονη, οε α ον λα ....εκλογε2019"
300,1,1,@USER  ηλίθιο ο ηο λέει ηλιθιηε και ι ακο ε .κομη δε διαβάζει και μένα και διαινει ο ηλίθιο είαι για ι ηλιθιηε ο λέει ο ολη ο
301,1,0,"@USER ε θμααι καο ιναμε καε κ ηαν ενα δο μικα  καναν κεη μοα αανε κανει μονι ολα,ααια κακο κ ο ζηαγαμε μιη α κ δεν ειαμε ει ιοα, ο κ κανει .Τελικα ειε ενα ηλικιμενο και α αιδακια κ ελειε .λλαδα θ ειαν α ο 1ο εκ ιαει ολοι μ ολο"
